"NPI","Provider Other Organization Name","Provider Other Organization Name Type Code","Created Date"
"1679223366","Olean Medical Group","3","03/25/2022"
"1710876008","Bridge Builder Counseling, LLC","4","07/01/2025"
"1710876008","BRIDGE BUILDER COUNSELING & CONSULTING","5","07/01/2025"
"1740823582","MCR Medical Express","3","10/24/2019"
"1821153164","Michael Gietzen, DO","3","12/27/2006"
"1831730134","MCR Medical Express","3","10/15/2019"
"1861190753","Villa Pain Institute","3","06/05/2026"
"1891628194","Senior Support Home Care","3","06/05/2026"
"1891850137","Yancy Galutia, DO","3","12/27/2006"
"1912303447","OrthoSouth","3","03/02/2023"
"1912303447","OrthoSouth","3","03/11/2019"
"1912303447","MSK Group, PC","4","03/02/2023"
"1003414558","Altruism Home Healthcare Provider Agency","3","05/22/2025"
"1003414558","Gerthlan LLC Corporation","4","05/22/2025"
"1033799093","Rapids Dental","3","06/05/2026"
"1033799093","Vaddadi Associates PLC","5","06/05/2026"
"1093465221","Olean Medical Group","3","03/29/2022"
"1164355483","Lake Endo","3","06/05/2026"
"1184574998","Arrow Therapy Co PLLC","3","06/05/2026"
"1295615110","District Eye Associates","3","06/05/2026"
"1295615110","Jems Optical","3","06/05/2026"
"1326917097","Aumera Wellness Pharmacy","3","06/05/2026"
"1336862952","OrthoSouth","3","03/02/2023"
"1336862952","OrthoSouth","3","09/20/2022"
"1356132641","OLEAN MEDICAL GROUP","3","05/15/2025"
"1376750406","Labette Health","3","05/17/2007"
"1508652140","NASA PSYCHIATRIC CARE LLC","4","04/18/2025"
"1578379517","Villa Pain Institute","3","06/05/2026"
"1578400446","Integrity Laboratory Services","3","06/05/2026"
"1578558763","Hunt Regional Healthcare","3","04/14/2022"
"1609491216","Amedix Laboratory, Inc.","3","08/03/2020"
"1649009051","Villa Pain Institute","3","06/05/2026"
"1700528213","Olean Medical Group","3","03/29/2022"
"1710810023","AHF Pharmacy","3","06/05/2026"
"1780882589","OSA Diagnostic","3","06/05/2026"
"1780882589","OSA Diagnostic","3","07/03/2007"
"1811314602","Relationship Institute","3","08/22/2016"
"1982287942","NASA HEALTHCARE SERVICES LLC","4","04/28/2021"
"1982287942","NASA HEALTHCARE SERVICES LLC","4","05/23/2025"
"1992263008","Acclaim Activity Center","3","06/05/2026"
"1992263008","Vebcom Community Hub","3","06/05/2026"
"1992263008","Vebcom Healthcare Services","3","06/05/2026"
"1992263008","Vebcom LLC","4","06/05/2026"
"1043665680","Katina Ryan, MA LPC","3","05/02/2016"
"1073592762","AdaptHealth","3","06/05/2026"
"1104760834","You Matter Healthcare","3","04/15/2026"
"1114289980","Peak Medical Services","3","04/14/2026"
"1114289980","Intermountain Senior Care, LLC","4","04/03/2020"
"1114289980","Intermountain Senior Care, LLC","4","04/14/2026"
"1124603733","Benteh Nuutah Dental Clinic","3","06/05/2026"
"1124603733","Dental- Valley Dental Clinic","3","08/31/2023"
"1184557423","Sports Rehab Center at HCA Florida Fawcett Hospital","3","06/05/2026"
"1184672958","Amedisys Home Health","3","10/25/2011"
"1245237676","Golden Home Healthcare Pittsburgh","3","12/23/2024"
"1245237676","Golden Home Healthcare Pittsburgh","3","12/31/2024"
"1285567529","A Place At Home - Merrimack Valley MA","3","06/05/2026"
"1346788270","Golden Home Healthcare","3","01/22/2025"
"1386677730","AdaptHealth","3","06/05/2026"
"1386677730","McFarland Medical","3","07/09/2006"
"1417933631","Eddie Test's Home Medical Equipment","3","10/31/2011"
"1457587222","Golden Home Healthcare","3","01/02/2024"
"1457587222","Golden Home Healthcare","3","01/04/2024"
"1477448967","Premier Eye Group","3","06/12/2025"
"1518890854","Dwelling of Pompano","3","06/05/2026"
"1548193899","Wound and Hyperbaric at HCA Florida Fawcett Hospital","3","06/05/2026"
"1558851311","Hanul Family Alliance","3","05/16/2018"
"1558851311","Korean American Senior Center","4","09/19/2025"
"1578407730","Little Lungs of Long Island","3","06/05/2026"
"1629159389","Wyandot Inc.","3","08/29/2018"
"1669305900","OP Wound Care and Hyperbaric at HCA Florida Sarasota Doctors Hospital","3","06/05/2026"
"1720639644","Labette Health Chetopa Clinic","3","09/17/2019"
"1730063512","Golden Home Healthcare","3","08/04/2025"
"1801875596","AdaptHealth","3","06/05/2026"
"1811959422","Brownsville Dialysis","3","04/06/2006"
"1811959422","Brownsville Dialysis","3","08/15/2018"
"1821487133","Golden Home Healthcare","3","08/04/2025"
"1861325110","Del Sol Medical Center Cardiovascular Imaging - West","3","06/05/2026"
"1881527133","Del Sol Medical Center Cardiovascular Imaging - East","3","06/05/2026"
"1003469719","BH 1115- Benteh Nuutah Primary Care Center","3","06/05/2026"
"1003469719","SUD/BH 1115- VNPCC","3","08/30/2023"
"1003749359","Methodist Cardiac Imaging, a department of Methodist Hospital","3","06/05/2026"
"1023710209","Paragon Infusion Centers","3","03/20/2023"
"1023710209","Paragon Infusion Centers","3","11/12/2024"
"1043640550","Paragon Infusion","3","01/05/2021"
"1053034983","Paragon Infusion Centers","3","09/26/2022"
"1053034983","Paragon Infusion Centers","3","11/12/2024"
"1053244319","HCA Florida Memorial Hospital Plaza Surgery Center","3","06/05/2026"
"1093512246","Paragon Infusion Centers","3","02/26/2025"
"1114058534","Paragon Healthcare Specialty, LLC","3","03/02/2022"
"1114058534","Paragon Healthcare Specialty, LLC","3","11/03/2016"
"1134821309","Paragon Infusion Centers","3","03/20/2023"
"1134821309","Paragon Infusion Centers","3","11/12/2024"
"1164881942","Route 300 Pharmacy","3","02/22/2016"
"1164881942","Route 300 Pharmacy","3","05/04/2021"
"1174232326","Paragon Infusion Centers","3","11/12/2024"
"1174232326","Paragon Infusion Centers","3","11/16/2022"
"1194432013","Paragon Infusion Centers","3","10/31/2022"
"1194432013","Paragon Infusion Centers","3","11/12/2024"
"1205138294","BSD- Benteh Nuutah Primary Care Center (BNPCC)","3","06/05/2026"
"1205138294","BSD- Valley Native Primary Care Center- VNPCC","3","08/31/2023"
"1255264511","Adapt Overcome & Conquer Outreach","3","06/05/2026"
"1255273298","AuBurn LTC Louisburg #115L","3","04/01/2026"
"1285412544","Serene Path Home Care","3","05/03/2024"
"1316669245","Paragon Infusion Centers","3","09/16/2022"
"1316669245","Paragon Infusion Centers","3","11/12/2024"
"1356552111","Parkside Professional","5","05/24/2007"
"1386577641","Wisdom Teeth Guys","3","06/05/2026"
"1386680056","Tribal/HPG- Benteh Nuutah Primary Care Center (BNPCC)","3","06/05/2026"
"1386680056","Tribal/HPG- Valley Native Primary Care Center","3","09/01/2023"
"1427945518","Kailo's Mental Retreat","3","06/20/2025"
"1427945518","Kailo's Mental Retreat","4","06/20/2025"
"1427981786","BEYONDX BEHAVIORAL HEALTH LLC","3","06/05/2026"
"1437882081","Paragon Infusion Centers","3","06/29/2022"
"1437882081","Paragon Infusion Centers","3","11/12/2024"
"1457060055","Paragon Infusion Centers","3","11/12/2024"
"1457060055","Paragon Infusion Centers","3","11/16/2022"
"1457939480","Paragon Infusion","3","03/30/2021"
"1457939480","Paragon Infusion","3","07/19/2022"
"1467206110","Paragon Infusion Centers","3","04/17/2024"
"1467206110","Paragon Infusion Centers","3","11/12/2024"
"1467385724","Pineville HP Long Clinic, a department of Rapides Regional Medical Center","3","06/05/2026"
"1467385732","HCA Florida JFK Hospital Wound Care Center","3","06/05/2026"
"1477486744","New Dawn Counseling","3","06/05/2026"
"1487587739","Del Sol Medical Center Wound Management Center","3","06/05/2026"
"1508799875","Sarah Cannon Cancer Center, a department of TriStar Horizon Medical Center","3","06/05/2026"
"1588285548","Native","3","06/05/2026"
"1588285548","Natural Resilience, LLC","3","03/24/2021"
"1609316397","ASTRIA PLASTIC SURGERY CENTER","5","08/17/2022"
"1629705975","Paragon Infusion Centers","3","07/29/2022"
"1629705975","Paragon Infusion Centers","3","11/12/2024"
"1629791157","Paragon Infusion Centers","3","09/16/2022"
"1629791157","Paragon Infusion Centers","3","11/12/2024"
"1639860620","Vitalis Regenerative & Pain Clinic","3","03/10/2025"
"1639966526","Pillar Wellness Solutions LLC","4","04/23/2025"
"1649103912","HCA Florida JFK Hospital Breast Center","3","06/05/2026"
"1699428490","Paragon Infusion Centers","3","02/01/2022"
"1699428490","Paragon Infusion Centers","3","06/16/2022"
"1710091517","Hershey Outpatient Surgery Center","5","06/12/2013"
"1710091517","Hershey Outpatient Surgery Center","5","11/15/2019"
"1710332184","CARE ADVANTAGE FREDRICKSBURG","5","05/04/2016"
"1710689997","Paragon Infusion Centers","3","03/20/2023"
"1710689997","Paragon Infusion Centers","3","11/12/2024"
"1740113000","HCA Florida JFK Hospital Weight Management Center","3","06/05/2026"
"1750889234","HPG- BNPCC Wellness Center (BNPCC Comp Med)","3","06/05/2026"
"1750889234","HPG- VNPCC Wellness Center (Valley Comp Med)","3","09/14/2023"
"1760315014","HCA Florida Black Diamond Emergency, a part of HCA Florida Citrus Hospital","3","05/27/2026"
"1780316646","Paragon Infusion Centers","3","06/29/2022"
"1780316646","Paragon Infusion Centers","3","11/12/2024"
"1780517045","Options for senior America","3","05/27/2026"
"1780958744","MedScripts Medical Pharmacy","3","04/20/2012"
"1780958744","MedScripts Medical Pharmacy","3","06/09/2020"
"1790618056","HCA Florida Memorial Hospital Plaza Imaging Center","3","06/05/2026"
"1811299944","Paragon Infusion Centers","3","03/13/2023"
"1811299944","Paragon Infusion Centers","3","08/03/2022"
"1821619644","Paragon Infusion","3","05/04/2020"
"1821619644","Paragon Infusion","3","06/14/2022"
"1821921172","Red Rock Radiology, a department of Mountainview Hospital and Medical Center","3","06/05/2026"
"1841123106","Colonial Heights Surgery, a department of Tricities Hospital","3","06/05/2026"
"1871426130","Boerne Outpatient Cardiology, a department of Methodist Hospital","3","06/05/2026"
"1881527158","Natchez Imaging Center, a department of TriStar Horizon Medical Center","3","06/05/2026"
"1922721851","Paragon Infusion Centers","3","03/14/2023"
"1922721851","Paragon Infusion Centers","3","09/26/2022"
"1922931286","HCA Florida JFK Hospital Cancer Center","3","06/05/2026"
"1992441364","Monarch Recovery Intensive Outpatient Program","3","05/09/2022"
"1992441364","Monarch Recovery Intensive Outpatient Program","3","06/14/2022"
"1003327537","Infinium Pharmacy - Republic","3","09/03/2024"
"1134668445","Infinium Pharmacy","3","02/20/2017"
"1134668445","Infinium Pharmacy","3","09/01/2020"
"1225961584","Central Drugs LTC","3","06/05/2026"
"1285440560","Talk It out Counseling Services LLC","3","12/10/2024"
"1285440560","Cassandra Merrick LPC","5","12/10/2024"
"1356393771","Bridgers Drug Store","3","07/13/2011"
"1356393771","Bridgers Drug Store","3","10/24/2020"
"1497355887","Orange Care Medical Group LLC","3","02/19/2021"
"1609287895","Reliant at Home Hospice","3","07/15/2024"
"1659829760","Mandala House","3","06/20/2019"
"1659829760","Mandala House","3","09/18/2016"
"1669283719","Dignity Transition Care","3","01/17/2025"
"1669315842","VORTEX RESIDENTIAL SERVICES","3","04/13/2026"
"1750957247","Choulet Performance Psychiatry","3","07/26/2024"
"1750957247","Choulet Performance: Scottsdale Concierge Psychiatry & Therapy","3","07/26/2024"
"1750957247","Choulet Wellness Admin LLC","4","07/26/2024"
"1770645418","Allergy & Asthma Physicians of Rochester Hills","3","12/15/2006"
"1861325136","Franklin Township","5","05/27/2026"
"1891508834","Halo Specialty Pharmacy","3","06/05/2026"
"1962131979","Drive Right","3","06/06/2022"
"1962131979","Drive Right","3","06/10/2022"
"1003383027","Watertown Medical Clinic","3","06/23/2025"
"1003383027","Watertown Medical Clinic","3","10/26/2018"
"1053086546","Ross-Steed Support Services LLC","5","06/05/2026"
"1104393214","David Weitzman MD","3","06/25/2019"
"1104393214","David Weitzman MD","3","10/26/2018"
"1275532855","Myrtle Beach Fire Department","3","06/05/2026"
"1356274559","Peninsula Wellness","3","06/05/2026"
"1467242297","Carter Dermatology LLC - Lawton","5","06/05/2026"
"1528558749","WRMC Center for Eye Wear","3","05/11/2018"
"1528558749","WRMC Center for Eye Wear","3","05/14/2018"
"1548193733","Anchor Minds Health Solutions TX","3","06/05/2026"
"1588952691","Ann's Bra Shop","3","07/11/2011"
"1649640590","DDC, Corp","3","10/05/2015"
"1760866891","WRMC Directions Counseling Center","3","05/09/2018"
"1760866891","WRMC Directions Counseling Center","3","07/18/2015"
"1811820012","Entrusted Medical Transport","3","06/05/2026"
"1841123056","The Unscripted Therapist","3","06/05/2026"
"1841123056","The Unscripted Therapy & Wellness Center","3","06/05/2026"
"1861538985","Grayson Medical Consultants PA","3","06/24/2013"
"1003863614","MEDEQUIP","3","01/10/2023"
"1003863614","MEDEQUIP","3","12/12/2007"
"1013379528","The Medical Center at Albany","3","08/27/2024"
"1033042262","Compassion Care In Home Health","3","06/06/2026"
"1043061336","Blue Jay Pediatric Dentistry","3","06/06/2026"
"1043293608","THE MEDICAL CENTER","3","02/01/2019"
"1043293608","THE MEDICAL CENTER","3","02/25/2010"
"1063559409","THE MEDICAL CENTER (SCOTTSVILLE)","3","02/01/2007"
"1114031069","MED CENTER HEALTH ADULT DAY CENTER","3","08/31/2022"
"1124868963","The Medical Center at Russellville","3","05/29/2024"
"1134965015","Med Center Health Primary Care Auburn","3","07/24/2024"
"1144205758","THE MEDICAL CENTER HOME CARE PROGRAM","3","01/10/2023"
"1144205758","THE MEDICAL CENTER HOME CARE PROGRAM","3","02/12/2008"
"1154196137","Med Center Health General Surgery","3","05/01/2024"
"1154196137","Med Center Health General Surgery","3","11/20/2023"
"1154483253","MED CENTER HEALTH PRIMARY CARE SCOTTSVILLE","3","10/20/2025"
"1154483253","THE MEDICAL CENTER AT SCOTTSVILLE RURAL HEALTH CLINIC","3","12/14/2006"
"1164555017","The Medical Center at Franklin","3","04/02/2024"
"1164964813","Alpine's Empowerment Agency","5","06/06/2026"
"1164964813","Alpine's Empowerment Agency, LLC","5","06/06/2026"
"1164964813","Shawnee Palmer","5","06/06/2026"
"1174139679","NuSparkle Nutrition","3","06/22/2023"
"1184016123","Medical Center Psychiatry","3","02/27/2015"
"1184016123","Medical Center Psychiatry","3","05/08/2023"
"1215621586","Upstate pca institute","3","04/26/2023"
"1215621586","Upstate pca institute","3","08/17/2023"
"1275482606","Dr. Jeremiah Cribb","3","06/06/2026"
"1275482606","Helping Hands Home Health Agency","3","06/06/2026"
"1285655811","THE MEDICAL CENTER AT SCOTTSVILLE","3","02/01/2019"
"1285655811","THE MEDICAL CENTER AT SCOTTSVILLE","3","03/03/2010"
"1336615277","Med Center Health Primary Care Franklin","3","07/24/2024"
"1356716575","The Medical Center at Caverna","3","01/11/2023"
"1356716575","The Medical Center at Caverna","3","12/14/2015"
"1366693202","Reliant Healthcare","3","10/09/2008"
"1588797260","THE MEDICAL CENTER","3","03/13/2007"
"1598125502","The Medical Center at Albany","3","08/27/2024"
"1598742942","Cal Turner Rehab and Specialty Care","3","01/10/2023"
"1598742942","Cal Turner Rehab and Specialty Care","3","11/11/2013"
"1619604154","Healthy Life Pharmacy","3","07/26/2022"
"1619604154","Healthy Life Pharmacy","3","10/02/2022"
"1649139643","Med Center Health Primary Care Albany","3","01/16/2026"
"1659771392","Tomorrow's Woman","3","04/06/2022"
"1659771392","Tomorrow's Woman","3","08/31/2014"
"1710352935","The Medical Center at Caverna","3","01/11/2023"
"1710352935","The Medical Center at Caverna","3","12/14/2015"
"1710906565","THE MEDICAL CENTER AT SCOTTSVILLE","3","02/01/2019"
"1710906565","THE MEDICAL CENTER AT SCOTTSVILLE","3","03/03/2010"
"1730113341","The Medical Center at Franklin","3","04/02/2024"
"1760228647","Med Center Health Primary Care Russellville","3","07/24/2024"
"1760411342","BLUEGRASS OUTPATIENT CENTER","3","04/24/2018"
"1760411342","BLUEGRASS OUTPATIENT CENTER","3","07/03/2006"
"1770324493","Prism Pediatric Therapy","3","02/10/2026"
"1801261029","Med Center Health Primary Care Munfordville","3","05/08/2025"
"1831112507","THE MEDICAL CENTER NUTRITION THERAPY PROGRAM","3","03/29/2023"
"1831112507","THE MEDICAL CENTER NUTRITION THERAPY PROGRAM","3","07/25/2006"
"1831173467","The Medical Center at Franklin","3","04/02/2024"
"1861380289","Med Center Health Emergency Plus UrgentCare","3","01/23/2026"
"1891652343","Med Center Health Hematology & Oncology Bowling Green","3","01/07/2026"
"1922848548","The Medical Center at Russellville","3","05/08/2025"
"1922848548","The Medical Center at Russellville","3","05/30/2024"
"1932907144","Med Center Health Glasgow","3","02/28/2025"
"1932907144","Med Center Health Glasgow","3","04/09/2025"
"1932911922","Stewart Maloney, MS, LPC","3","01/25/2025"
"1942990767","Med Center Health Neurology","3","05/06/2025"
"1942990767","Med Center Health Neurology","3","05/08/2023"
"1972366557","Aspire Mobility","3","04/15/2025"
"1972825685","North Dakota Pediatric Dentistry","3","04/03/2026"
"1992170112","MED CENTER HEALTH PRIMARY CARE CAVERNA","3","04/02/2021"
"1033783550","MED CENTER HEALTH UROLOGY","3","05/19/2021"
"1033783550","MED CENTER HEALTH UROLOGY","3","11/21/2023"
"1083267256","MED CENTER HEALTH RADIATION ONCOLOGY","3","07/17/2019"
"1104331479","MED CENTER HEALTH ANESTHESIA","3","12/08/2017"
"1104470699","MED CENTER HEALTH PLASTIC & RECONSTRUCTIVE SURGERY","3","07/14/2025"
"1104470699","MED CENTER HEALTH PLASTIC & RECONSTRUCTIVE SURGERY","3","08/01/2019"
"1124896642","JUST GROW THERAPY","3","10/08/2024"
"1124896642","JUST GROW THERAPY","3","12/13/2023"
"1144504895","The Medical Center Weight Loss Program","3","09/28/2018"
"1144504895","The Medical Center Weight Loss Program","3","09/29/2011"
"1194562579","Med Center Health Western Kentucky Heart & Lung","3","07/11/2024"
"1194562579","Med Center Health Western Kentucky Heart & Lung","3","10/23/2024"
"1194658351","HomeWell Care Services MA341","3","06/06/2026"
"1205085495","Inpatient Medicine Associates","3","03/26/2025"
"1215492970","Apara Autism Center, LLC","3","06/06/2026"
"1255149746","Bright Light","3","12/30/2024"
"1295351484","MED CENTER HEALTH PRIMARY CARE","3","06/19/2020"
"1366375594","Zyva Health","3","06/06/2026"
"1407478035","MED CENTER HEALTH EYE CARE","3","05/18/2020"
"1407478035","MED CENTER HEALTH EYE CARE","3","12/02/2020"
"1437507860","MED CENTER HEALTH HEMATOLOGY AND ONCOLOGY","3","01/07/2026"
"1437507860","MED CENTER HEALTH HEMATOLOGY AND ONCOLOGY","3","03/26/2020"
"1437507860","Med Center Health Hematology & Oncology","3","01/07/2026"
